# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.8460000000,-215.3394316904
0.8470000000,-216.0210787553
0.8480000000,-216.7040141098
0.8490000000,-217.3882384461
0.8500000000,-218.0737524559
0.8510000000,-218.7605568294
0.8520000000,-219.4486522563
0.8530000000,-220.1380394252
0.8540000000,-220.8287190238
0.8550000000,-221.5206917387
0.8560000000,-222.2139582559
0.8570000000,-222.9085192603
0.8580000000,-223.6043754357
0.8590000000,-224.3015274654
0.8600000000,-224.9999760314
0.8610000000,-225.6997218150
0.8620000000,-226.4007654965
0.8630000000,-227.1031077553
0.8640000000,-227.8067492699
0.8650000000,-228.5116907178
0.8660000000,-229.2179327757
0.8670000000,-229.9254761195
0.8680000000,-230.6343214239
0.8690000000,-231.3444693629
0.8700000000,-232.0559206096
0.8710000000,-232.7686758362
0.8720000000,-233.4827357138
0.8730000000,-234.1981009129
0.8740000000,-234.9147721028
0.8750000000,-235.6327499523
0.8760000000,-236.3520351290
0.8770000000,-237.0726282996
0.8780000000,-237.7945301301
0.8790000000,-238.5177412855
0.8800000000,-239.2422624299
0.8810000000,-239.9680942266
0.8820000000,-240.6952373380
0.8830000000,-241.4236924255
0.8840000000,-242.1534601497
0.8850000000,-242.8845411704
0.8860000000,-243.6169361465
0.8870000000,-244.3506457359
0.8880000000,-245.0856705958
0.8890000000,-245.8220113824
0.8900000000,-246.5596687510
0.8910000000,-247.2986433563
0.8920000000,-248.0389358517
0.8930000000,-248.7805468902
0.8940000000,-249.5234771236
0.8950000000,-250.2677272030
0.8960000000,-251.0132977786
0.8970000000,-251.7601894998
0.8980000000,-252.5084030149
0.8990000000,-253.2579389718
0.9000000000,-254.0087980170
